loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,pub_rec_bankruptcies,year,is_default,outstanding_principal,net_credit_loss,risk_segment,risk_adjusted_revenue,income_group,dti_group
10000, 36 months,15.61,349.65,D,D1,MORTGAGE,160000.0,2015-07-01,Charged Off,debt_consolidation,CO,20.64,4.0,0.0,5998.62,3877.52,1720.64,0.0,400.46,0.0,2015,1,6122.48,5722.0199999999995,High Risk,-4001.379999999999,120k-200k,20-30
11000, 36 months,18.75,401.83,D,D3,RENT,110000.0,2013-07-01,Fully Paid,debt_consolidation,CA,4.49,0.0,0.0,14400.4500078845,11000.0,3400.45,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,3400.45,80k-120k,0-10
20000, 36 months,18.99,733.02,D,D3,MORTGAGE,89000.0,2016-12-01,Charged Off,debt_consolidation,CA,8.12,0.0,0.0,2177.96,1269.44,908.52,0.0,0.0,0.0,2016,1,18730.56,18730.56,High Risk,-17822.04,80k-120k,0-10
7500, 36 months,5.32,225.87,A,A1,RENT,102000.0,2016-10-01,Current,debt_consolidation,NY,10.95,0.0,0.0,6321.94,5728.91,593.03,0.0,0.0,0.0,2016,0,1771.0900000000001,0.0,Low Risk,593.03,80k-120k,10-20
17125, 36 months,9.16,545.85,B,B2,RENT,40800.0,2016-02-01,Fully Paid,credit_card,OR,27.88,0.0,0.0,19633.027624882,17125.0,2508.03,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,2508.03,40k-80k,20-30
20000, 36 months,10.42,649.3,B,B3,RENT,48000.0,2017-07-01,Current,credit_card,VA,16.58,0.0,0.0,12370.09,9772.59,2565.03,32.47,0.0,0.0,2017,0,10227.41,0.0,Low Risk,2565.03,40k-80k,10-20
2000, 36 months,7.24,61.98,A,A3,OWN,22360.0,2016-10-01,Fully Paid,debt_consolidation,AR,11.86,0.0,0.0,2157.6672010078,2000.0,157.67,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,157.67,<40k,10-20
40000, 60 months,8.39,818.55,B,B1,MORTGAGE,150000.0,2016-05-01,Current,debt_consolidation,AZ,21.2,0.0,0.0,26974.86,19924.07,7050.79,0.0,0.0,0.0,2016,0,20075.93,0.0,Low Risk,7050.79,120k-200k,20-30
2500, 36 months,15.99,87.89,C,C5,OWN,35000.0,2017-04-01,Current,major_purchase,NY,20.2,0.0,0.0,1931.36,1384.61,546.75,0.0,0.0,0.0,2017,0,1115.39,0.0,High Risk,546.75,<40k,20-30
31000, 36 months,9.99,1000.14,B,B3,MORTGAGE,127745.0,2015-08-01,Fully Paid,debt_consolidation,IL,17.4,0.0,0.0,35161.9341785555,31000.0,4161.93,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,4161.93,120k-200k,10-20
12000, 60 months,10.15,255.86,B,B2,RENT,86000.0,2014-10-01,Fully Paid,debt_consolidation,MD,18.31,0.0,0.0,12588.13,12000.0,588.13,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,588.13,80k-120k,10-20
10000, 60 months,9.17,208.41,B,B2,OWN,68000.0,2015-11-01,Current,home_improvement,KY,32.14,11.0,0.0,8117.8,5970.71,2147.09,0.0,0.0,0.0,2015,0,4029.29,0.0,Low Risk,2147.09,40k-80k,30-40
35000, 36 months,9.49,1120.99,B,B2,MORTGAGE,400000.0,2015-01-01,Fully Paid,debt_consolidation,AZ,14.31,0.0,0.0,40318.715025214,35000.0,5318.72,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,5318.72,200k+,10-20
18900, 60 months,19.52,495.71,E,E2,RENT,45000.0,2014-10-01,Current,debt_consolidation,AZ,20.03,2.0,1.0,25776.92,15212.67,10564.25,0.0,0.0,0.0,2014,0,3687.33,0.0,High Risk,10564.25,40k-80k,20-30
3500, 36 months,7.59,109.02,A,A3,MORTGAGE,60000.0,2016-08-01,Fully Paid,home_improvement,CA,20.63,0.0,0.0,3892.1146115456,3500.0,392.11,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,392.11,40k-80k,20-30
4000, 36 months,9.17,127.52,B,B2,MORTGAGE,23850.0,2016-01-01,Fully Paid,credit_card,KY,26.22,1.0,0.0,4369.4029515508,4000.0,369.4,0.0,0.0,1.0,2016,0,0.0,0.0,Low Risk,369.4,<40k,20-30
7000, 36 months,10.42,227.26,B,B3,RENT,42000.0,2017-10-01,Current,debt_consolidation,GA,11.74,0.0,0.0,3408.71,2654.15,754.56,0.0,0.0,0.0,2017,0,4345.85,0.0,Low Risk,754.56,40k-80k,10-20
5000, 36 months,6.89,154.14,A,A3,MORTGAGE,55000.0,2015-11-01,Fully Paid,credit_card,IL,15.14,1.0,0.0,5504.446051499,5000.0,504.45,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,504.45,40k-80k,10-20
15000, 60 months,16.99,372.71,D,D3,MORTGAGE,59000.0,2014-07-01,Fully Paid,credit_card,LA,23.35,0.0,6.0,17884.67,15000.0,2884.67,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,2884.67,40k-80k,20-30
7150, 36 months,18.54,260.44,E,E1,RENT,20000.0,2015-01-01,Fully Paid,other,MA,22.21,0.0,0.0,9132.2293726498,7150.0,1982.23,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,1982.23,<40k,20-30
7000, 36 months,15.77,245.31,D,D1,RENT,74000.0,2016-01-01,Fully Paid,other,TX,10.67,2.0,3.0,8238.8247795492,7000.0,1238.82,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,1238.82,40k-80k,10-20
12000, 60 months,9.75,253.5,B,B3,MORTGAGE,72000.0,2016-03-01,Current,home_improvement,NY,11.82,1.0,1.0,8866.0,6286.18,2579.82,0.0,0.0,0.0,2016,0,5713.82,0.0,Low Risk,2579.82,40k-80k,10-20
16000, 36 months,11.99,531.36,C,C1,MORTGAGE,45000.0,2016-03-01,Fully Paid,debt_consolidation,CA,13.46,0.0,0.0,17164.0700000191,16000.0,1164.07,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,1164.07,40k-80k,10-20
17000, 36 months,11.99,564.57,B,B3,RENT,46915.0,2014-04-01,Fully Paid,debt_consolidation,TX,13.64,0.0,1.0,20324.1786641601,17000.0,3324.18,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,3324.18,40k-80k,10-20
10000, 36 months,15.61,349.65,C,C5,MORTGAGE,57000.0,2014-05-01,Fully Paid,home_improvement,TX,26.95,0.0,1.0,12587.3056210627,10000.0,2587.31,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,2587.31,40k-80k,20-30
19300, 36 months,21.45,731.6,D,D5,RENT,130000.0,2017-10-01,Current,debt_consolidation,CA,10.37,3.0,0.0,11659.6,7088.46,4571.14,0.0,0.0,1.0,2017,0,12211.54,0.0,High Risk,4571.14,120k-200k,10-20
16000, 36 months,9.99,516.2,B,B3,MORTGAGE,40000.0,2015-04-01,Fully Paid,debt_consolidation,KS,19.14,0.0,3.0,18150.3690082147,16000.0,2150.37,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,2150.37,<40k,10-20
15000, 60 months,26.24,451.25,E,E5,RENT,40000.0,2016-12-01,Charged Off,debt_consolidation,RI,31.08,0.0,1.0,4353.23,249.2,598.63,0.0,3505.4,0.0,2016,1,14750.8,11245.4,High Risk,-10646.77,<40k,30-40
8400, 36 months,11.53,277.12,B,B5,RENT,34000.0,2015-03-01,Fully Paid,debt_consolidation,MO,30.6,0.0,0.0,9408.37,8400.0,1008.37,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,1008.37,<40k,30-40
9750, 36 months,16.99,347.57,D,D1,RENT,48000.0,2013-12-01,Charged Off,debt_consolidation,NV,30.65,0.0,2.0,9559.51,6832.14,2551.71,0.0,175.66,0.0,2013,1,2917.8599999999997,2742.2,High Risk,-190.48999999999978,40k-80k,30-40
12600, 36 months,21.18,475.88,E,E3,RENT,42000.0,2014-04-01,Fully Paid,debt_consolidation,CA,20.37,0.0,1.0,17139.8093947038,12600.0,4539.81,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,4539.81,40k-80k,20-30
35000, 60 months,11.49,769.57,B,B5,MORTGAGE,175000.0,2017-04-01,Fully Paid,debt_consolidation,MI,13.39,0.0,1.0,37539.927903252,35000.0,2539.93,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,2539.93,120k-200k,10-20
6000, 36 months,8.9,190.52,A,A5,MORTGAGE,75000.0,2014-04-01,Fully Paid,major_purchase,LA,17.74,0.0,0.0,6858.6900414499,6000.0,858.69,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,858.69,40k-80k,10-20
8500, 36 months,19.22,312.53,D,D4,MORTGAGE,50700.0,2014-01-01,Fully Paid,debt_consolidation,SC,34.93,0.0,1.0,11242.5381961424,8500.0,2742.54,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,2742.54,40k-80k,30-40
20000, 60 months,12.74,452.41,C,C1,MORTGAGE,125000.0,2017-04-01,Current,credit_card,MD,5.91,0.0,1.0,9924.71,5914.32,4010.39,0.0,0.0,1.0,2017,0,14085.68,0.0,Medium Risk,4010.39,120k-200k,0-10
9000, 36 months,12.79,302.34,C,C1,RENT,55000.0,2016-09-01,Charged Off,other,TX,34.67,0.0,2.0,5888.06,4321.81,1416.25,0.0,150.0,0.0,2016,1,4678.19,4528.19,Medium Risk,-3111.9399999999996,40k-80k,30-40
20000, 60 months,17.09,498.02,D,D1,MORTGAGE,120000.0,2017-10-01,Fully Paid,debt_consolidation,TX,8.17,0.0,0.0,20770.2059831516,20000.0,770.21,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,770.21,80k-120k,0-10
20250, 60 months,15.61,488.26,C,C5,MORTGAGE,48000.0,2014-04-01,Fully Paid,debt_consolidation,NC,14.0,0.0,0.0,25888.1200005959,20250.0,5638.12,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,5638.12,40k-80k,10-20
17600, 36 months,10.99,576.12,B,B2,MORTGAGE,75000.0,2014-03-01,Fully Paid,debt_consolidation,MD,20.58,0.0,0.0,20740.2384609648,17600.0,3140.24,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,3140.24,40k-80k,20-30
3500, 36 months,12.79,117.58,C,C1,MORTGAGE,48000.0,2016-08-01,In Grace Period,credit_card,TX,20.13,0.0,0.0,3404.85,2711.13,693.72,0.0,0.0,0.0,2016,0,788.8699999999999,0.0,Medium Risk,693.72,40k-80k,20-30
10000, 36 months,10.49,324.98,B,B2,RENT,136000.0,2016-11-01,Current,credit_card,MN,9.13,0.0,0.0,8762.8,7199.13,1563.67,0.0,0.0,1.0,2016,0,2800.87,0.0,Low Risk,1563.67,120k-200k,0-10
25000, 60 months,7.89,505.6,A,A5,MORTGAGE,80500.0,2016-04-01,Fully Paid,debt_consolidation,OH,26.51,4.0,1.0,28884.3045878508,25000.0,3884.3,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,3884.3,80k-120k,20-30
40000, 60 months,7.89,808.96,A,A5,MORTGAGE,110000.0,2016-03-01,Fully Paid,debt_consolidation,LA,12.42,0.0,0.0,45431.0351968914,40000.0,5431.04,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,5431.04,80k-120k,10-20
5800, 36 months,8.9,184.17,A,A5,MORTGAGE,95000.0,2013-02-01,Fully Paid,debt_consolidation,OK,15.35,1.0,1.0,6182.1753645305,5800.0,382.18,0.0,0.0,0.0,2013,0,0.0,0.0,Low Risk,382.18,80k-120k,10-20
3000, 36 months,5.32,90.35,A,A1,MORTGAGE,47000.0,2017-07-01,Fully Paid,credit_card,TX,16.14,0.0,0.0,3079.303850432,3000.0,79.3,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,79.3,40k-80k,10-20
9000, 36 months,8.18,282.78,B,B1,RENT,120000.0,2015-04-01,Charged Off,credit_card,CA,4.11,0.0,0.0,7871.99,4475.52,896.47,0.0,2500.0,0.0,2015,1,4524.48,2024.4799999999996,Low Risk,-1128.0099999999995,80k-120k,0-10
18375, 36 months,10.99,601.49,B,B4,MORTGAGE,105000.0,2015-11-01,Fully Paid,debt_consolidation,MI,25.2,2.0,0.0,21010.6758505977,18375.0,2635.68,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,2635.68,80k-120k,20-30
15000, 36 months,11.99,498.15,B,B3,RENT,86000.0,2014-04-01,Fully Paid,debt_consolidation,AZ,9.29,2.0,0.0,16950.92,15000.0,1950.92,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,1950.92,80k-120k,0-10
14000, 36 months,13.33,473.95,C,C3,MORTGAGE,112000.0,2015-08-01,Fully Paid,debt_consolidation,MD,10.62,0.0,1.0,16757.1052256055,14000.0,2757.11,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,2757.11,80k-120k,10-20
6000, 36 months,16.55,212.58,D,D2,MORTGAGE,45000.0,2015-06-01,Fully Paid,debt_consolidation,LA,12.61,0.0,0.0,7297.521756571,6000.0,1297.52,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,1297.52,40k-80k,10-20
12000, 60 months,15.31,287.44,C,C4,MORTGAGE,59000.0,2014-04-01,Fully Paid,home_improvement,TX,16.25,1.0,0.0,15092.99,12000.0,3092.99,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,3092.99,40k-80k,10-20
1300, 36 months,12.59,43.55,C,C2,RENT,23000.0,2015-12-01,Fully Paid,other,OH,30.01,0.0,0.0,1565.799724511,1300.0,265.8,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,265.8,<40k,30-40
6025, 36 months,17.99,217.79,D,D2,RENT,43210.0,2017-02-01,Fully Paid,debt_consolidation,MA,8.11,0.0,1.0,6626.9859214182,6025.0,601.99,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,601.99,40k-80k,0-10
35000, 36 months,10.99,1145.69,B,B4,MORTGAGE,180000.0,2015-11-01,Fully Paid,credit_card,TX,27.48,0.0,1.0,40854.9367549435,35000.0,5797.66,57.28,0.0,0.0,2015,0,0.0,0.0,Low Risk,5797.66,120k-200k,20-30
15700, 36 months,18.99,575.43,D,D3,OWN,54200.0,2016-12-01,Charged Off,debt_consolidation,TN,26.68,0.0,0.0,10916.61,7182.02,3734.59,0.0,0.0,0.0,2016,1,8517.98,8517.98,High Risk,-4783.389999999999,40k-80k,20-30
16000, 60 months,12.69,361.52,C,C2,MORTGAGE,55000.0,2015-10-01,Charged Off,debt_consolidation,MN,13.29,0.0,1.0,3977.91,1389.71,1118.37,0.0,1469.83,1.0,2015,1,14610.29,13140.460000000001,Medium Risk,-12022.09,40k-80k,10-20
18000, 36 months,10.99,589.22,B,B2,MORTGAGE,82500.0,2014-05-01,Fully Paid,debt_consolidation,GA,14.79,0.0,2.0,18372.99,18000.0,372.99,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,372.99,80k-120k,10-20
20000, 36 months,11.99,664.2,B,B3,MORTGAGE,70000.0,2013-11-01,Fully Paid,debt_consolidation,WI,25.78,0.0,0.0,23381.57,20000.0,3381.57,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,3381.57,40k-80k,20-30
8000, 36 months,17.09,285.59,D,D1,RENT,48000.0,2017-11-01,Charged Off,other,VA,12.53,0.0,0.0,2241.9,1443.7,798.2,0.0,0.0,0.0,2017,1,6556.3,6556.3,High Risk,-5758.1,40k-80k,10-20
12000, 36 months,11.44,395.37,B,B4,MORTGAGE,50000.0,2017-01-01,Current,credit_card,TN,29.4,0.0,1.0,11369.0,9405.99,1963.01,0.0,0.0,0.0,2017,0,2594.01,0.0,Medium Risk,1963.01,40k-80k,20-30
7000, 36 months,10.75,228.35,B,B4,RENT,45000.0,2016-04-01,Current,debt_consolidation,NJ,11.27,0.0,0.0,7759.72,6549.65,1210.07,0.0,0.0,0.0,2016,0,450.35000000000036,0.0,Low Risk,1210.07,40k-80k,10-20
12000, 60 months,18.55,308.33,E,E2,MORTGAGE,36000.0,2015-07-01,Fully Paid,credit_card,WI,21.2,0.0,0.0,16894.395785613,12000.0,4894.4,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,4894.4,<40k,20-30
20000, 36 months,11.67,661.14,B,B4,MORTGAGE,70000.0,2014-10-01,Fully Paid,credit_card,AL,21.88,0.0,0.0,23773.986482275,20000.0,3773.99,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,3773.99,40k-80k,20-30
10000, 36 months,5.32,301.15,A,A1,MORTGAGE,85000.0,2017-04-01,Current,home_improvement,MN,17.05,0.0,0.0,6622.34,5920.91,701.43,0.0,0.0,0.0,2017,0,4079.09,0.0,Low Risk,701.43,80k-120k,10-20
9000, 36 months,6.24,274.78,A,A2,RENT,65000.0,2015-05-01,Fully Paid,debt_consolidation,TX,28.9,0.0,0.0,9905.2705058902,9000.0,890.27,15.0000000538,0.0,0.0,2015,0,0.0,0.0,Low Risk,890.27,40k-80k,20-30
15000, 36 months,7.62,467.43,A,A3,OWN,92000.0,2013-08-01,Fully Paid,credit_card,TX,19.06,0.0,0.0,16827.0930858466,15000.0,1827.09,0.0,0.0,0.0,2013,0,0.0,0.0,Low Risk,1827.09,80k-120k,10-20
14550, 36 months,11.67,480.98,B,B4,MORTGAGE,86000.0,2014-08-01,Fully Paid,debt_consolidation,AL,13.58,3.0,1.0,17028.7900233162,14550.0,2478.79,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,2478.79,80k-120k,10-20
14400, 36 months,9.17,459.06,B,B2,RENT,41691.0,2015-07-01,Fully Paid,debt_consolidation,OH,25.19,0.0,0.0,16289.4583647955,14400.0,1889.46,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1889.46,40k-80k,20-30
12000, 60 months,14.31,281.16,C,C4,RENT,38000.0,2014-12-01,Charged Off,debt_consolidation,VA,29.3,0.0,0.0,11688.67,6668.51,4296.16,15.0,709.0,0.0,2014,1,5331.49,4622.49,Medium Risk,-326.3299999999999,<40k,20-30
15700, 36 months,14.99,544.17,C,C4,RENT,46600.0,2017-01-01,Current,debt_consolidation,OR,23.49,0.0,0.0,13610.79,10134.36,3476.43,0.0,0.0,0.0,2017,0,5565.639999999999,0.0,High Risk,3476.43,40k-80k,20-30
25000, 60 months,9.17,521.03,B,B2,MORTGAGE,128000.0,2015-10-01,Fully Paid,debt_consolidation,MD,10.6,0.0,0.0,29318.8183770451,25000.0,4318.82,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,4318.82,120k-200k,10-20
20000, 60 months,12.74,452.41,C,C1,RENT,98000.0,2017-02-01,Current,debt_consolidation,AZ,13.06,0.0,1.0,10859.27,6523.27,4336.0,0.0,0.0,0.0,2017,0,13476.73,0.0,Medium Risk,4336.0,80k-120k,10-20
15000, 60 months,16.02,364.94,C,C5,RENT,100000.0,2017-11-01,Current,debt_consolidation,CA,14.28,0.0,0.0,5460.75,2715.11,2745.64,0.0,0.0,0.0,2017,0,12284.89,0.0,High Risk,2745.64,80k-120k,10-20
10800, 60 months,16.02,262.75,C,C5,MORTGAGE,39000.0,2017-06-01,Fully Paid,debt_consolidation,VA,22.03,0.0,0.0,11087.41220624,10800.0,287.41,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,287.41,<40k,20-30
24000, 36 months,5.32,722.76,A,A1,MORTGAGE,100000.0,2015-05-01,Fully Paid,debt_consolidation,MD,12.09,0.0,0.0,25405.4292672178,24000.0,1405.43,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1405.43,80k-120k,10-20
16575, 36 months,17.57,595.66,D,D2,RENT,53105.0,2014-04-01,Fully Paid,debt_consolidation,NV,19.03,0.0,2.0,18809.97,16575.0,2234.97,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,2234.97,40k-80k,10-20
10000, 60 months,13.35,229.33,C,C2,RENT,46000.0,2014-07-01,Current,credit_card,CA,25.88,0.0,1.0,12613.15,8890.93,3722.22,0.0,0.0,1.0,2014,0,1109.0699999999997,0.0,Medium Risk,3722.22,40k-80k,20-30
12000, 36 months,7.21,371.68,A,A3,MORTGAGE,60000.0,2017-10-01,Fully Paid,debt_consolidation,TX,26.54,0.0,0.0,12381.6756835322,12000.0,381.68,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,381.68,40k-80k,20-30
7000, 36 months,12.74,234.99,C,C1,RENT,39000.0,2017-04-01,Fully Paid,debt_consolidation,FL,15.02,0.0,1.0,7792.1938364298,7000.0,792.19,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,792.19,<40k,10-20
25600, 36 months,11.39,842.85,B,B3,MORTGAGE,79000.0,2016-12-01,Current,credit_card,VA,26.72,1.0,0.0,21752.11,17595.42,4156.69,0.0,0.0,0.0,2016,0,8004.580000000002,0.0,Medium Risk,4156.69,40k-80k,20-30
11200, 36 months,9.49,358.72,B,B2,RENT,45000.0,2016-10-01,Current,debt_consolidation,NJ,5.73,0.0,0.0,10038.26,8429.86,1608.4,0.0,0.0,1.0,2016,0,2770.1399999999994,0.0,Low Risk,1608.4,40k-80k,0-10
15000, 60 months,12.69,338.93,C,C2,RENT,80000.0,2015-09-01,Fully Paid,credit_card,TX,7.57,0.0,1.0,19008.558135289,15000.0,4008.56,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,4008.56,40k-80k,0-10
40000, 60 months,7.89,808.96,A,A5,MORTGAGE,238000.0,2016-03-01,Fully Paid,small_business,NM,3.47,1.0,0.0,46813.5090143385,40000.0,6813.51,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,6813.51,200k+,0-10
8500, 36 months,12.74,285.34,C,C1,MORTGAGE,107777.0,2016-11-01,Fully Paid,debt_consolidation,TX,23.84,1.0,0.0,9191.8384818576,8500.0,691.84,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,691.84,80k-120k,20-30
5000, 36 months,8.67,158.24,B,B1,MORTGAGE,50000.0,2015-01-01,Fully Paid,debt_consolidation,GA,9.48,2.0,0.0,5138.37,5000.0,138.37,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,138.37,40k-80k,0-10
8000, 36 months,12.99,269.52,B,B5,RENT,30000.0,2014-04-01,Charged Off,debt_consolidation,PA,20.68,1.0,2.0,4711.52,2749.11,1024.17,0.0,938.24,0.0,2014,1,5250.889999999999,4312.65,Medium Risk,-3288.4799999999996,<40k,20-30
8000, 36 months,12.39,267.21,C,C1,MORTGAGE,64550.0,2015-01-01,Fully Paid,home_improvement,FL,22.97,0.0,1.0,9636.8898857738,8000.0,1636.89,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,1636.89,40k-80k,20-30
14750, 36 months,11.49,486.33,B,B5,RENT,40000.0,2016-07-01,Current,debt_consolidation,CA,12.87,0.0,0.0,15066.81,12383.2,2683.61,0.0,0.0,0.0,2016,0,2366.7999999999993,0.0,Medium Risk,2683.61,<40k,10-20
24000, 60 months,16.02,583.89,C,C5,RENT,50000.0,2017-08-01,Current,debt_consolidation,NY,17.14,0.0,0.0,10508.82,5318.43,5190.39,0.0,0.0,0.0,2017,0,18681.57,0.0,High Risk,5190.39,40k-80k,10-20
5000, 36 months,9.99,161.32,B,B3,RENT,30000.0,2015-04-01,Fully Paid,debt_consolidation,IL,13.2,1.0,2.0,5804.4251080018,5000.0,804.43,0.0,0.0,1.0,2015,0,0.0,0.0,Low Risk,804.43,<40k,10-20
6300, 36 months,12.99,212.25,C,C2,MORTGAGE,50000.0,2016-03-01,Fully Paid,debt_consolidation,TX,39.8,1.0,0.0,6804.0427844886,6300.0,504.04,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,504.04,40k-80k,30-40
10000, 36 months,17.77,360.38,D,D1,RENT,64696.0,2013-04-01,Fully Paid,debt_consolidation,CA,17.25,0.0,1.0,11451.6900730471,10000.0,1451.69,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,1451.69,40k-80k,10-20
30000, 36 months,6.08,913.75,A,A2,RENT,400000.0,2017-11-01,Fully Paid,debt_consolidation,CA,3.28,0.0,0.0,30604.7972410696,30000.0,604.8,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,604.8,200k+,0-10
4800, 36 months,11.99,159.41,C,C1,RENT,38000.0,2016-05-01,Fully Paid,debt_consolidation,CA,4.77,1.0,0.0,5147.0323509464,4800.0,347.03,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,347.03,<40k,0-10
9000, 36 months,11.53,296.92,B,B5,RENT,38000.0,2015-08-01,Charged Off,credit_card,NJ,18.54,0.0,0.0,5057.51,3866.23,1191.28,0.0,0.0,5.0,2015,1,5133.77,5133.77,Medium Risk,-3942.4900000000007,<40k,10-20
6000, 36 months,12.69,201.27,C,C2,RENT,24000.0,2015-10-01,Charged Off,debt_consolidation,NY,30.75,0.0,0.0,1194.93,849.09,345.84,0.0,0.0,0.0,2015,1,5150.91,5150.91,Medium Risk,-4805.07,<40k,30-40
1500, 36 months,18.25,54.42,D,D3,MORTGAGE,55000.0,2014-02-01,Fully Paid,other,NY,15.71,2.0,0.0,1904.1900002299,1500.0,404.19,0.0,0.0,1.0,2014,0,0.0,0.0,High Risk,404.19,40k-80k,10-20
3000, 36 months,12.99,101.07,B,B4,MORTGAGE,77000.0,2013-11-01,Fully Paid,debt_consolidation,CA,18.31,0.0,2.0,3638.4065792697,3000.0,638.41,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,638.41,40k-80k,10-20
5600, 36 months,12.39,187.05,C,C1,OWN,33000.0,2014-12-01,Fully Paid,car,MS,11.93,1.0,1.0,6729.7324685965,5600.0,1129.73,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,1129.73,<40k,10-20
10500, 60 months,16.24,256.69,C,C5,MORTGAGE,60000.0,2014-01-01,Charged Off,debt_consolidation,TX,22.68,0.0,2.0,12079.45,6830.09,4464.27,0.0,785.09,1.0,2014,1,3669.91,2884.8199999999997,High Risk,1579.4500000000007,40k-80k,20-30
10000, 60 months,15.41,240.06,D,D1,MORTGAGE,55000.0,2015-12-01,Current,debt_consolidation,OK,13.44,1.0,0.0,9105.16,5424.73,3680.43,0.0,0.0,0.0,2015,0,4575.27,0.0,High Risk,3680.43,40k-80k,10-20
16000, 60 months,13.99,372.21,C,C3,MORTGAGE,86400.0,2017-03-01,Current,debt_consolidation,SC,32.28,0.0,0.0,8535.96,4865.65,3670.31,0.0,0.0,0.0,2017,0,11134.35,0.0,Medium Risk,3670.31,80k-120k,30-40
8400, 36 months,18.25,304.74,D,D2,RENT,24240.0,2013-08-01,Fully Paid,debt_consolidation,TX,20.74,0.0,1.0,9551.3269171421,8400.0,1151.33,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,1151.33,<40k,20-30
4000, 36 months,6.92,123.37,A,A4,MORTGAGE,150000.0,2015-04-01,Fully Paid,other,NJ,7.45,0.0,0.0,4114.02,4000.0,114.02,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,114.02,120k-200k,0-10
25600, 60 months,15.99,622.41,C,C5,MORTGAGE,75000.0,2016-11-01,Fully Paid,debt_consolidation,FL,22.22,1.0,1.0,26567.0872425038,25600.0,967.09,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,967.09,40k-80k,20-30
10000, 60 months,11.67,220.79,B,B4,MORTGAGE,45000.0,2014-10-01,Fully Paid,credit_card,MI,15.12,0.0,0.0,12984.7267808383,10000.0,2984.73,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,2984.73,40k-80k,10-20
